Sample,Chromosome,direction,start_index,end_index,position_block_size,start_position,end_position,chr_distance,start_value,end_value,value_change,measure_density,crosses_zero
Sample2,1,-1,5231,5262,31,53420000,53730000,310000,0.19946368940345593,-0.30282976668144906,-0.502293456084905,1,TRUE
Sample2,1,1,5262,5307,45,53730000,54180000,450000,-0.30282976668144906,0.12111813121615632,0.4239478978976054,1,TRUE
Sample2,1,-1,5307,5327,20,54180000,54380000,200000,0.12111813121615632,-0.09029371241525361,-0.2114118436314099,1,TRUE
Sample2,1,1,5327,5371,44,54380000,54820000,440000,-0.09029371241525361,0.1477393581866861,0.2380330706019397,1,TRUE
Sample2,1,-1,5371,5386,15,54820000,54970000,150000,0.1477393581866861,0.10556797269294588,-0.04217138549374022,1,FALSE
Sample2,1,1,5386,5438,52,54970000,55490000,520000,0.10556797269294588,0.42485148194649475,0.31928350925354887,1,FALSE
Sample2,1,-1,5438,5535,97,55490000,56460000,970000,0.42485148194649475,-0.28008281339995056,-0.70493429534644525,1,TRUE
Sample2,1,1,5535,5574,39,56460000,56850000,390000,-0.28008281339995056,0.34107299125611545,0.621155804656066,1,TRUE
Sample2,1,-1,5574,5624,50,56850000,57350000,500000,0.34107299125611545,-0.09398407247643197,-0.43505706373254743,1,TRUE
Sample2,1,1,5624,5637,13,57350000,57480000,130000,-0.09398407247643197,-0.03427283866359047,0.0597112338128415,1,FALSE
Sample2,1,-1,5637,5724,87,57480000,58350000,870000,-0.03427283866359047,-0.47229187575755416,-0.43801903709396367,1,FALSE
Sample2,1,1,5724,5784,60,58350000,58950000,600000,-0.47229187575755416,0.24694339862748937,0.7192352743850435,1,TRUE
Sample2,1,-1,5784,5804,20,58950000,59150000,200000,0.24694339862748937,0.137070197866082,-0.10987320076140739,1,FALSE
Sample2,1,1,5804,5830,26,59150000,59410000,260000,0.137070197866082,0.366325585470976,0.229255387604894,1,FALSE
Sample2,1,-1,5830,5859,29,59410000,59700000,290000,0.366325585470976,-0.09764516658062687,-0.4639707520516029,1,TRUE
Sample2,1,1,5859,5891,32,59700000,60020000,320000,-0.09764516658062687,0.3205090967973162,0.4181542633779431,1,TRUE
Sample2,1,-1,5891,5974,83,60020000,60850000,830000,0.3205090967973162,-0.5017965088731792,-0.8223056056704954,1,TRUE
Sample2,1,1,5974,6011,37,60850000,61220000,370000,-0.5017965088731792,0.3515131325816128,0.853309641454792,1,TRUE
Sample2,1,-1,6011,6046,35,61220000,61570000,350000,0.3515131325816128,-0.3316325829203856,-0.6831457155019984,1,TRUE
Sample2,1,1,6046,6078,32,61570000,61890000,320000,-0.3316325829203856,0.35002359267767114,0.6816561755980568,1,TRUE
Sample2,1,-1,6078,6152,74,61890000,62630000,740000,0.35002359267767114,-0.18006433022844848,-0.5300879229061196,1,TRUE
Sample2,1,1,6152,6176,24,62630000,62870000,240000,-0.18006433022844848,0.3731322720309369,0.5531966022593854,1,TRUE
Sample2,1,-1,6176,6209,33,62870000,63200000,330000,0.3731322720309369,-0.3240195019700414,-0.6971517740009783,1,TRUE
Sample2,1,1,6209,6234,25,63200000,63450000,250000,-0.3240195019700414,0.19572577217606568,0.519745274146107,1,TRUE
Sample2,1,-1,6234,6303,69,63450000,64140000,690000,0.19572577217606568,-0.4689175161913577,-0.6646432883674234,1,TRUE
Sample2,1,1,6303,6339,36,64140000,64500000,360000,-0.4689175161913577,0.2780119080592139,0.7469294242505715,1,TRUE
Sample2,1,-1,6339,6378,39,64500000,64890000,390000,0.2780119080592139,-0.10727678413555129,-0.3852886921947652,1,TRUE
Sample2,1,1,6378,6411,33,64890000,65220000,330000,-0.10727678413555129,0.3625280099125826,0.4698047940481339,1,TRUE
Sample2,1,-1,6411,6500,89,65220000,66110000,890000,0.3625280099125826,-0.4228174265710196,-0.7853454364836022,1,TRUE
Sample2,1,1,6500,6570,70,66110000,66810000,700000,-0.4228174265710196,0.2290951155673335,0.6519125421383531,1,TRUE
Sample2,1,-1,6570,6630,60,66810000,67410000,600000,0.2290951155673335,-0.3183153379851399,-0.5474104535524734,1,TRUE
Sample2,1,1,6630,6677,47,67410000,67880000,470000,-0.3183153379851399,0.3580588875735911,0.6763742255587311,1,TRUE
Sample2,1,-1,6677,6708,31,67880000,68190000,310000,0.3580588875735911,-0.12398519299545219,-0.4820440805690433,1,TRUE
Sample2,1,1,6708,6760,52,68190000,68710000,520000,-0.12398519299545219,0.47754222053688583,0.6015274135323381,1,TRUE
Sample2,1,-1,6760,6863,103,68710000,69740000,1030000,0.47754222053688583,-0.34392045410886146,-0.8214626746457473,1,TRUE
Sample2,1,1,6863,6877,14,69740000,69880000,140000,-0.34392045410886146,-0.303274716941201,0.040645737167660456,1,FALSE
Sample2,1,-1,6877,6893,16,69880000,70040000,160000,-0.303274716941201,-0.34141433814625133,-0.03813962120505032,1,FALSE
Sample2,1,1,6893,6949,56,70040000,70600000,560000,-0.34141433814625133,0.4358807159412084,0.7772950540874597,1,TRUE
Sample2,1,-1,6949,6991,42,70600000,71020000,420000,0.4358807159412084,-0.05791166942955171,-0.49379238537076015,1,TRUE
Sample2,1,1,6991,7051,60,71020000,71620000,600000,-0.05791166942955171,0.3129656065546959,0.37087727598424763,1,TRUE
Sample2,1,-1,7051,7107,56,71620000,72180000,560000,0.3129656065546959,-0.35586172038257685,-0.6688273269372728,1,TRUE
Sample2,1,1,7107,7175,68,72180000,72860000,680000,-0.35586172038257685,0.20279514954818326,0.5586568699307601,1,TRUE
Sample2,1,-1,7175,7231,56,72860000,73420000,560000,0.20279514954818326,-0.058238813004405234,-0.2610339625525885,1,TRUE
Sample2,1,1,7231,7258,27,73420000,73690000,270000,-0.058238813004405234,0.09313645083317729,0.1513752638375825,1,TRUE
Sample2,1,-1,7258,7275,17,73690000,73860000,170000,0.09313645083317729,0.050887956422386076,-0.04224849441079121,1,FALSE
Sample2,1,1,7275,7286,11,73860000,73970000,110000,0.050887956422386076,0.06932950563605943,0.01844154921367335,1,FALSE
Sample2,1,-1,7286,7301,15,73970000,74120000,150000,0.06932950563605943,0.04985385772465843,-0.019475647911400995,1,FALSE
Sample2,1,1,7301,7312,11,74120000,74230000,110000,0.04985385772465843,0.06797932328028494,0.01812546555562651,1,FALSE
Sample2,1,-1,7312,7343,31,74230000,74540000,310000,0.06797932328028494,-0.11407586937509949,-0.18205519265538445,1,TRUE
Sample2,1,1,7343,7372,29,74540000,74830000,290000,-0.11407586937509949,0.11109682674753557,0.22517269612263507,1,TRUE
Sample2,1,-1,7372,7395,23,74830000,75060000,230000,0.11109682674753557,-0.11410272895825378,-0.22519955570578937,1,TRUE
Sample2,1,1,7395,7413,18,75060000,75240000,180000,-0.11410272895825378,-0.039971458479468217,0.07413127047878557,1,FALSE
Sample2,1,-1,7413,7451,38,75240000,75620000,380000,-0.039971458479468217,-0.39060345124433066,-0.35063199276486245,1,FALSE
Sample2,1,1,7451,7488,37,75620000,75990000,370000,-0.39060345124433066,0.4150722757700623,0.8056757270143929,1,TRUE
Sample2,1,-1,7488,7612,124,75990000,77230000,1240000,0.4150722757700623,-0.38796494896222067,-0.803037224732283,1,TRUE
Sample2,1,1,7612,7635,23,77230000,77460000,230000,-0.38796494896222067,-0.34060044462337763,0.04736450433884304,1,FALSE
Sample2,1,-1,7635,7649,14,77460000,77600000,140000,-0.34060044462337763,-0.38000975874149495,-0.03940931411811732,1,FALSE
Sample2,1,1,7649,7705,56,77600000,78160000,560000,-0.38000975874149495,0.4028823346846595,0.7828920934261545,1,TRUE
Sample2,1,-1,7705,7753,48,78160000,78640000,480000,0.4028823346846595,0.17084564700974894,-0.23203668767491056,1,FALSE
Sample2,1,1,7753,7763,10,78640000,78740000,100000,0.17084564700974894,0.18975051401645676,0.01890486700670782,1,FALSE
Sample2,1,-1,7763,7797,34,78740000,79080000,340000,0.18975051401645676,-0.01843393259852831,-0.20818444661498509,1,TRUE
Sample2,1,1,7797,7841,44,79080000,79520000,440000,-0.01843393259852831,0.20017861446656618,0.21861254706509448,1,TRUE
Sample2,1,-1,7841,7878,37,79520000,79890000,370000,0.20017861446656618,-0.06926479165283653,-0.2694434061194027,1,TRUE
Sample2,1,1,7878,7901,23,79890000,80120000,230000,-0.06926479165283653,0.06307612139179082,0.13234091304462736,1,TRUE
Sample2,1,-1,7901,7920,19,80120000,80310000,190000,0.06307612139179082,-0.07201712955948175,-0.13509325095127256,1,TRUE
Sample2,1,1,7920,7941,21,80310000,80520000,210000,-0.07201712955948175,-0.016644682599758015,0.05537244695972374,1,FALSE
Sample2,1,-1,7941,7995,54,80520000,81060000,540000,-0.016644682599758015,-0.25240846339986706,-0.23576378080010904,1,FALSE
Sample2,1,1,7995,8005,10,81060000,81160000,100000,-0.25240846339986706,-0.24215651520819764,0.010251948191669413,1,FALSE
Sample2,1,-1,8005,8027,22,81160000,81380000,220000,-0.24215651520819764,-0.27151948043423024,-0.0293629652260326,1,FALSE
Sample2,1,1,8027,8074,47,81380000,81850000,470000,-0.27151948043423024,0.20451654469285135,0.4760360251270816,1,TRUE
Sample2,1,-1,8074,8096,22,81850000,82070000,220000,0.20451654469285135,0.04150972974959278,-0.16300681494325858,1,FALSE
Sample2,1,1,8096,8109,13,82070000,82200000,130000,0.04150972974959278,0.08739371071119445,0.04588398096160167,1,FALSE
Sample2,1,-1,8109,8134,25,82200000,82450000,250000,0.08739371071119445,-0.17962222875509173,-0.2670159394662862,1,TRUE
Sample2,1,1,8134,8166,32,82450000,82770000,320000,-0.17962222875509173,0.14951490665053163,0.3291371354056234,1,TRUE
Sample2,1,-1,8166,8215,49,82770000,83470000,700000,0.14951490665053163,-0.3998656678879999,-0.5493805745385315,0.7,TRUE
Sample2,1,1,8215,8234,19,83470000,83660000,190000,-0.3998656678879999,-0.3580644513287869,0.041801216559212984,1,FALSE
Sample2,1,-1,8234,8255,21,83660000,83870000,210000,-0.3580644513287869,-0.43472073247208515,-0.07665628114329825,1,FALSE
Sample2,1,1,8255,8323,68,83870000,84550000,680000,-0.43472073247208515,0.16261198242647493,0.5973327148985601,1,TRUE
Sample2,1,-1,8323,8374,51,84550000,85060000,510000,0.16261198242647493,-0.27675186224918635,-0.43936384467566125,1,TRUE
Sample2,1,1,8374,8466,92,85060000,85980000,920000,-0.27675186224918635,0.29540524451267014,0.5721571067618565,1,TRUE
Sample2,1,-1,8466,8535,69,85980000,86670000,690000,0.29540524451267014,-0.3314828134622767,-0.6268880579749468,1,TRUE
Sample2,1,1,8535,8565,30,86670000,86970000,300000,-0.3314828134622767,0.37642629890022533,0.7079091123625021,1,TRUE
Sample2,1,-1,8565,8649,84,86970000,87810000,840000,0.37642629890022533,-0.06007878973099839,-0.4365050886312237,1,TRUE
Sample2,1,1,8649,8674,25,87810000,88060000,250000,-0.06007878973099839,0.06602733161768347,0.12610612134868185,1,TRUE
Sample2,1,-1,8674,8719,45,88060000,88510000,450000,0.06602733161768347,-0.4057722014761419,-0.4717995330938254,1,TRUE
Sample2,1,1,8719,8772,53,88510000,89040000,530000,-0.4057722014761419,0.31122688992046177,0.7169990913966037,1,TRUE
Sample2,1,-1,8772,8811,39,89040000,89430000,390000,0.31122688992046177,-0.22358216721350005,-0.5348090571339619,1,TRUE
Sample2,1,1,8811,8821,10,89430000,89530000,100000,-0.22358216721350005,-0.18967855224126234,0.033903614972237706,1,FALSE
Sample2,1,-1,8821,8832,11,89530000,89640000,110000,-0.18967855224126234,-0.23031945679748156,-0.040640904556219215,1,FALSE
Sample2,1,1,8832,8885,53,89640000,90170000,530000,-0.23031945679748156,0.46773596416848495,0.6980554209659665,1,TRUE
Sample2,1,-1,8885,8932,47,90170000,90640000,470000,0.46773596416848495,-0.24809828167028997,-0.715834245838775,1,TRUE
Sample2,1,1,8932,8950,18,90640000,90820000,180000,-0.24809828167028997,-0.08944240754285497,0.15865587412743498,1,FALSE
Sample2,1,-1,8950,8964,14,90820000,90960000,140000,-0.08944240754285497,-0.16581645495110736,-0.07637404740825239,1,FALSE
Sample2,1,1,8964,8983,19,90960000,91150000,190000,-0.16581645495110736,0.060895316991953004,0.22671177194306036,1,TRUE
Sample2,1,-1,8983,9006,23,91150000,91380000,230000,0.060895316991953004,-0.2868383734058667,-0.3477336903978197,1,TRUE
Sample2,1,1,9006,9029,23,91380000,91610000,230000,-0.2868383734058667,-0.008570226560937769,0.27826814684492895,1,FALSE
Sample2,1,-1,9029,9053,24,91610000,91850000,240000,-0.008570226560937769,-0.3000510279535079,-0.29148080139257015,1,FALSE
Sample2,1,1,9053,9079,26,91850000,92110000,260000,-0.3000510279535079,-0.038025393929767094,0.2620256340237408,1,FALSE
Sample2,1,-1,9079,9102,23,92110000,92340000,230000,-0.038025393929767094,-0.17673190884434345,-0.13870651491457636,1,FALSE
Sample2,1,1,9102,9120,18,92340000,92520000,180000,-0.17673190884434345,0.032023374052252786,0.20875528289659623,1,TRUE
Sample2,1,-1,9120,9138,18,92520000,92700000,180000,0.032023374052252786,-0.2628483020314462,-0.294871676083699,1,TRUE
Sample2,1,1,9138,9175,37,92700000,93070000,370000,-0.2628483020314462,0.1792913401896646,0.4421396422211108,1,TRUE
Sample2,1,-1,9175,9197,22,93070000,93290000,220000,0.1792913401896646,-0.042418488215435285,-0.2217098284050999,1,TRUE
Sample2,1,1,9197,9213,16,93290000,93450000,160000,-0.042418488215435285,0.06362999190644052,0.1060484801218758,1,TRUE
Sample2,1,-1,9213,9234,21,93450000,93660000,210000,0.06362999190644052,-0.14359450112792857,-0.20722449303436907,1,TRUE
Sample2,1,1,9234,9267,33,93660000,93990000,330000,-0.14359450112792857,0.36976601205139586,0.5133605131793244,1,TRUE
Sample2,1,-1,9267,9300,33,93990000,94320000,330000,0.36976601205139586,0.017187301462552936,-0.35257871058884294,1,FALSE
Sample2,1,1,9300,9319,19,94320000,94510000,190000,0.017187301462552936,0.06731713486480356,0.05012983340225063,1,FALSE
Sample2,1,-1,9319,9347,28,94510000,94790000,280000,0.06731713486480356,-0.17447456636856334,-0.2417917012333669,1,TRUE
Sample2,1,1,9347,9403,56,94790000,95350000,560000,-0.17447456636856334,0.39799117063829176,0.5724657370068551,1,TRUE
Sample2,1,-1,9403,9491,88,95350000,96230000,880000,0.39799117063829176,-0.24933580743293568,-0.6473269780712274,1,TRUE
Sample2,1,1,9491,9545,54,96230000,96770000,540000,-0.24933580743293568,0.09287687676471099,0.34221268419764667,1,TRUE
Sample2,1,-1,9545,9564,19,96770000,96960000,190000,0.09287687676471099,-0.06998352922792427,-0.16286040599263524,1,TRUE
Sample2,1,1,9564,9593,29,96960000,97250000,290000,-0.06998352922792427,0.326608875433617,0.3965924046615413,1,TRUE
Sample2,1,-1,9593,9651,58,97250000,97830000,580000,0.326608875433617,-0.28243538372063964,-0.6090442591542566,1,TRUE
Sample2,1,1,9651,9681,30,97830000,98130000,300000,-0.28243538372063964,0.03270195069267684,0.3151373344133165,1,TRUE
Sample2,1,-1,9681,9695,14,98130000,98270000,140000,0.03270195069267684,-0.04932392772467198,-0.08202587841734882,1,TRUE
Sample2,1,1,9695,9723,28,98270000,98550000,280000,-0.04932392772467198,0.3017694617630617,0.35109338948773366,1,TRUE
Sample2,1,-1,9723,9814,91,98550000,99460000,910000,0.3017694617630617,-0.4701973043658338,-0.7719667661288955,1,TRUE
Sample2,1,1,9814,9862,48,99460000,99940000,480000,-0.4701973043658338,-0.09321365337866963,0.37698365098716413,1,FALSE
Sample2,1,-1,9862,9882,20,99940000,100140000,200000,-0.09321365337866963,-0.24093092329520838,-0.14771726991653875,1,FALSE
Sample2,1,1,9882,9911,29,100140000,100430000,290000,-0.24093092329520838,0.32065377407078843,0.5615846973659968,1,TRUE
Sample2,1,-1,9911,9964,53,100430000,100960000,530000,0.32065377407078843,-0.19102400357068067,-0.5116777776414692,1,TRUE
Sample2,1,1,9964,10007,43,100960000,101390000,430000,-0.19102400357068067,0.42215764728436544,0.6131816508550461,1,TRUE
Sample2,1,-1,10007,10023,16,101390000,101550000,160000,0.42215764728436544,0.349759169529402,-0.07239847775496344,1,FALSE
Sample2,1,1,10023,10037,14,101550000,101690000,140000,0.349759169529402,0.37639747879096513,0.02663830926156313,1,FALSE
Sample2,1,-1,10037,10103,66,101690000,102350000,660000,0.37639747879096513,-0.22068610167478164,-0.5970835804657468,1,TRUE
Sample2,1,1,10103,10121,18,102350000,102530000,180000,-0.22068610167478164,-0.12479161023940662,0.09589449143537503,1,FALSE
Sample2,1,-1,10121,10144,23,102530000,102760000,230000,-0.12479161023940662,-0.2616128779766499,-0.1368212677372433,1,FALSE
Sample2,1,1,10144,10179,35,102760000,103110000,350000,-0.2616128779766499,0.17881505726922545,0.4404279352458753,1,TRUE
Sample2,1,-1,10179,10211,32,103110000,103430000,320000,0.17881505726922545,0.013072438258620412,-0.16574261901060502,1,FALSE
Sample2,1,1,10211,10229,18,103430000,103610000,180000,0.013072438258620412,0.0859188217211488,0.07284638346252839,1,FALSE
Sample2,1,-1,10229,10244,15,103610000,103850000,240000,0.0859188217211488,0.01891457333842924,-0.06700424838271957,0.625,FALSE
Sample2,1,1,10244,10263,19,103850000,104040000,190000,0.01891457333842924,0.061399067881816205,0.042484494543386965,1,FALSE
Sample2,1,-1,10263,10312,49,104040000,104530000,490000,0.061399067881816205,-0.15687746741970052,-0.21827653530151672,1,TRUE
Sample2,1,1,10312,10383,71,104530000,105240000,710000,-0.15687746741970052,0.11771011092393893,0.27458757834363945,1,TRUE
Sample2,1,-1,10383,10425,42,105240000,105660000,420000,0.11771011092393893,0.021026158553383096,-0.09668395237055584,1,FALSE
Sample2,1,1,10425,10447,22,105660000,105880000,220000,0.021026158553383096,0.11151471548472905,0.09048855693134596,1,FALSE
Sample2,1,-1,10447,10489,42,105880000,106300000,420000,0.11151471548472905,-0.025102739234815846,-0.1366174547195449,1,TRUE
Sample2,1,1,10489,10511,22,106300000,106520000,220000,-0.025102739234815846,0.01482848514965235,0.039931224384468195,1,TRUE
Sample2,1,-1,10511,10554,43,106520000,106950000,430000,0.01482848514965235,-0.12477752742595802,-0.13960601257561037,1,TRUE
Sample2,1,1,10554,10571,17,106950000,107120000,170000,-0.12477752742595802,-0.07015221670498688,0.05462531072097114,1,FALSE
Sample2,1,-1,10571,10636,65,107120000,107770000,650000,-0.07015221670498688,-0.42442632581850076,-0.35427410911351387,1,FALSE
Sample2,1,1,10636,10663,27,107770000,108040000,270000,-0.42442632581850076,-0.2816419984732448,0.14278432734525598,1,FALSE
Sample2,1,-1,10663,10693,30,108040000,108400000,360000,-0.2816419984732448,-0.4559809519661461,-0.1743389534929013,0.8333333333333334,FALSE
Sample2,1,1,10693,10779,86,108400000,109260000,860000,-0.4559809519661461,0.13293847266200717,0.5889194246281533,1,TRUE
Sample2,1,-1,10779,10796,17,109260000,109430000,170000,0.13293847266200717,0.04649150062304683,-0.08644697203896035,1,FALSE
Sample2,1,1,10796,10821,25,109430000,109680000,250000,0.04649150062304683,0.29789333092833675,0.25140183030528995,1,FALSE
Sample2,1,-1,10821,10850,29,109680000,109970000,290000,0.29789333092833675,-0.2044519451808841,-0.5023452761092209,1,TRUE
Sample2,1,1,10850,10914,64,109970000,110610000,640000,-0.2044519451808841,0.44865551499661027,0.6531074601774944,1,TRUE
Sample2,1,-1,10914,10993,79,110610000,111400000,790000,0.44865551499661027,-0.32923801462057156,-0.7778935296171818,1,TRUE
Sample2,1,1,10993,11038,45,111400000,111850000,450000,-0.32923801462057156,0.267532532004058,0.5967705466246296,1,TRUE
Sample2,1,-1,11038,11080,42,111850000,112270000,420000,0.267532532004058,-0.4340592645483991,-0.7015917965524572,1,TRUE
Sample2,1,1,11080,11113,33,112270000,112600000,330000,-0.4340592645483991,-0.023733124901122032,0.41032613964727704,1,FALSE
Sample2,1,-1,11113,11128,15,112600000,112750000,150000,-0.023733124901122032,-0.08478841055522808,-0.06105528565410605,1,FALSE
Sample2,1,1,11128,11172,44,112750000,113190000,440000,-0.08478841055522808,0.3581828561202813,0.44297126667550935,1,TRUE
Sample2,1,-1,11172,11221,49,113190000,113680000,490000,0.3581828561202813,-0.44275266299019495,-0.8009355191104762,1,TRUE
Sample2,1,1,11221,11259,38,113680000,114060000,380000,-0.44275266299019495,0.2430500784145731,0.685802741404768,1,TRUE
Sample2,1,-1,11259,11295,36,114060000,114420000,360000,0.2430500784145731,-0.18354544140391366,-0.42659551981848676,1,TRUE
Sample2,1,1,11295,11337,42,114420000,114840000,420000,-0.18354544140391366,0.25710043915403447,0.4406458805579481,1,TRUE
Sample2,1,-1,11337,11360,23,114840000,115070000,230000,0.25710043915403447,0.058344882844005665,-0.1987555563100288,1,FALSE
Sample2,1,1,11360,11380,20,115070000,115270000,200000,0.058344882844005665,0.18056912920143964,0.12222424635743398,1,FALSE
Sample2,1,-1,11380,11402,22,115270000,115490000,220000,0.18056912920143964,-0.00671170628625551,-0.18728083548769514,1,TRUE
Sample2,1,1,11402,11430,28,115490000,115770000,280000,-0.00671170628625551,0.24075693625984612,0.24746864254610162,1,TRUE
Sample2,1,-1,11430,11483,53,115770000,116300000,530000,0.24075693625984612,-0.13883553103666454,-0.37959246729651064,1,TRUE
Sample2,1,1,11483,11531,48,116300000,116780000,480000,-0.13883553103666454,0.17505917425306633,0.31389470528973085,1,TRUE
Sample2,1,-1,11531,11574,43,116780000,117210000,430000,0.17505917425306633,-0.09429740634647556,-0.2693565805995419,1,TRUE
Sample2,1,1,11574,11597,23,117210000,117440000,230000,-0.09429740634647556,0.08840269460501088,0.18270010095148642,1,TRUE
Sample2,1,-1,11597,11622,25,117440000,117690000,250000,0.08840269460501088,-0.11652961594476405,-0.20493231054977493,1,TRUE
Sample2,1,1,11622,11661,39,117690000,118080000,390000,-0.11652961594476405,0.31427627954443943,0.43080589548920345,1,TRUE
Sample2,1,-1,11661,11739,78,118080000,118860000,780000,0.31427627954443943,-0.20479716567290734,-0.5190734452173468,1,TRUE
Sample2,1,1,11739,11756,17,118860000,119030000,170000,-0.20479716567290734,-0.11646778130117094,0.0883293843717364,1,FALSE
Sample2,1,-1,11756,11802,46,119030000,119490000,460000,-0.11646778130117094,-0.43331377791562953,-0.31684599661445856,1,FALSE
Sample2,1,1,11802,11827,25,119490000,119740000,250000,-0.43331377791562953,-0.08189726923159227,0.3514165086840373,1,FALSE
Sample2,1,-1,11827,11851,24,119740000,119980000,240000,-0.08189726923159227,-0.18324165973883944,-0.10134439050724717,1,FALSE
Sample2,1,1,11851,11881,30,119980000,121590000,1610000,-0.18324165973883944,0.1935952707906998,0.37683693052953926,0.18633540372670807,TRUE
Sample2,1,-1,11881,11970,89,121590000,145780000,24190000,0.1935952707906998,-0.1180932623740097,-0.3116885331647095,0.03679206283588259,TRUE
Sample2,1,1,11970,12032,62,145780000,147250000,1470000,-0.1180932623740097,0.1016413807525957,0.2197346431266054,0.4217687074829932,TRUE
Sample2,1,-1,12032,12052,20,147250000,147450000,200000,0.1016413807525957,-0.11678353394616767,-0.21842491469876335,1,TRUE
Sample2,1,1,12052,12069,17,147450000,147620000,170000,-0.11678353394616767,0.030778933518750173,0.14756246746491783,1,TRUE
Sample2,1,-1,12069,12107,38,147620000,148000000,380000,0.030778933518750173,-0.37943097561026745,-0.4102099091290176,1,TRUE
Sample2,1,1,12107,12136,29,148000000,148470000,470000,-0.37943097561026745,0.0030417682306757635,0.3824727438409432,0.6170212765957447,TRUE
Sample2,1,-1,12136,12169,33,148470000,150120000,1650000,0.0030417682306757635,-0.2810880649990519,-0.2841298332297277,0.2,TRUE
Sample2,1,1,12169,12195,26,150120000,150380000,260000,-0.2810880649990519,0.0018940841592531637,0.2829821491583051,1,TRUE
Sample2,1,-1,12195,12207,12,150380000,150500000,120000,0.0018940841592531637,-0.09918131869371413,-0.1010754028529673,1,TRUE
Sample2,1,1,12207,12225,18,150500000,150680000,180000,-0.09918131869371413,0.02502195352894869,0.12420327222266282,1,TRUE
Sample2,1,-1,12225,12249,24,150680000,150920000,240000,0.02502195352894869,-0.11626430403000904,-0.14128625755895774,1,TRUE
Sample2,1,1,12249,12312,63,150920000,151550000,630000,-0.11626430403000904,0.1539347693539911,0.2701990733840002,1,TRUE
Sample2,1,-1,12312,12344,32,151550000,151870000,320000,0.1539347693539911,-0.19055690300639722,-0.34449167236038836,1,TRUE
Sample2,1,1,12344,12379,35,151870000,152220000,350000,-0.19055690300639722,0.4794660121760586,0.6700229151824558,1,TRUE
Sample2,1,-1,12379,12477,98,152220000,153200000,980000,0.4794660121760586,-0.49081762572983895,-0.9702836379058976,1,TRUE
Sample2,1,1,12477,12534,57,153200000,153770000,570000,-0.49081762572983895,0.0974061371517804,0.5882237628816194,1,TRUE
Sample2,1,-1,12534,12567,33,153770000,154100000,330000,0.0974061371517804,0.010239729478321562,-0.08716640767345883,1,FALSE
Sample2,1,1,12567,12591,24,154100000,154340000,240000,0.010239729478321562,0.16077234657314188,0.15053261709482033,1,FALSE
Sample2,1,-1,12591,12644,53,154340000,154870000,530000,0.16077234657314188,-0.35424123290663345,-0.5150135794797753,1,TRUE
Sample2,1,1,12644,12689,45,154870000,155320000,450000,-0.35424123290663345,0.18585720054539567,0.5400984334520291,1,TRUE
Sample2,1,-1,12689,12712,23,155320000,155550000,230000,0.18585720054539567,-0.19603432630908937,-0.381891526854485,1,TRUE
Sample2,1,1,12712,12728,16,155550000,155710000,160000,-0.19603432630908937,-0.07702442855321456,0.11900989775587481,1,FALSE
Sample2,1,-1,12728,12744,16,155710000,155870000,160000,-0.07702442855321456,-0.22244377331545234,-0.14541934476223778,1,FALSE
Sample2,1,1,12744,12771,27,155870000,156140000,270000,-0.22244377331545234,0.0990418069410937,0.32148558025654606,1,TRUE
Sample2,1,-1,12771,12807,36,156140000,156500000,360000,0.0990418069410937,-0.11709266991114707,-0.21613447685224077,1,TRUE
Sample2,1,1,12807,12889,82,156500000,157320000,820000,-0.11709266991114707,0.5084721230943412,0.6255647930054883,1,TRUE
Sample2,1,-1,12889,12945,56,157320000,157880000,560000,0.5084721230943412,-0.37835249202595284,-0.8868246151202941,1,TRUE
Sample2,1,1,12945,12987,42,157880000,158300000,420000,-0.37835249202595284,0.44405962019995954,0.8224121122259124,1,TRUE
Sample2,1,-1,12987,13060,73,158300000,159030000,730000,0.44405962019995954,-0.2878308418799114,-0.731890462079871,1,TRUE
Sample2,1,1,13060,13080,20,159030000,159230000,200000,-0.2878308418799114,-0.13556415245769965,0.15226668942221178,1,FALSE
Sample2,1,-1,13080,13123,43,159230000,159660000,430000,-0.13556415245769965,-0.47307697675588434,-0.3375128242981847,1,FALSE
Sample2,1,1,13123,13202,79,159660000,160450000,790000,-0.47307697675588434,0.41281875541461843,0.8858957321705028,1,TRUE
Sample2,1,-1,13202,13248,46,160450000,160910000,460000,0.41281875541461843,-0.5003180430035732,-0.9131367984181916,1,TRUE
Sample2,1,1,13248,13314,66,160910000,161570000,660000,-0.5003180430035732,0.24683390593045076,0.7471519489340239,1,TRUE
Sample2,1,-1,13314,13353,39,161570000,161960000,390000,0.24683390593045076,0.08885519562488965,-0.1579787103055611,1,FALSE
Sample2,1,1,13353,13371,18,161960000,162140000,180000,0.08885519562488965,0.33362405494773084,0.2447688593228412,1,FALSE
Sample2,1,-1,13371,13399,28,162140000,162420000,280000,0.33362405494773084,-0.3014619898103773,-0.6350860447581081,1,TRUE
Sample2,1,1,13399,13447,48,162420000,162900000,480000,-0.3014619898103773,0.329968705726593,0.6314306955369703,1,TRUE
Sample2,1,-1,13447,13463,16,162900000,163060000,160000,0.329968705726593,0.24508877744143984,-0.08487992828515314,1,FALSE
Sample2,1,1,13463,13501,38,163060000,163440000,380000,0.24508877744143984,0.3052585999208816,0.060169822479441776,1,FALSE
Sample2,1,-1,13501,13583,82,163440000,164260000,820000,0.3052585999208816,-0.2705662378810671,-0.5758248378019487,1,TRUE
